,Item,Location,Transaction.Date,Quantity,Price.Per.Unit,Transaction.ID,Total.Spent,Payment.Method
5627,Tea,Takeaway,8/28/2023,4,5,TXN_6752476,TRUE,Cash
5628,Sandwich,In-store,9/13/2023,4,4,TXN_1894142,FALSE,Cash
5629,hot chocolate,Takeaway,8/18/2023,1,3,TXN_3766378,TRUE,Cash
5630,Tea,Takeaway,10-05-2023,2,5,TXN_8885727,TRUE,Cash
5631,Sandwich,In-store,03-09-2023,4,4,TXN_1422305,FALSE,Cash
5632,Salad,Takeaway,03-02-2023,3,5,TXN_4625165,FALSE,Credit Card
5633,Smoothie,In-store,06-04-2023,3,4,TXN_1804132,FALSE,Cash
5634,Cookie,Takeaway,1/27/2023,3,1,TXN_9323215,TRUE,Cash
5635,Sandwich,Takeaway,11-08-2023,2,4,TXN_6824743,TRUE,Digital Wallet
5636,Sandwich,Takeaway,10/31/2023,1,4,TXN_9384397,TRUE,Cash
5637,Smoothie,Takeaway,01-07-2023,3,3.394257204,TXN_1034067,FALSE,Digital Wallet
5638,Cookie,In-store,09-05-2023,5,1,TXN_3265085,TRUE,Cash
5639,Salad,Takeaway,11/14/2023,5,5,TXN_3061498,TRUE,Cash
5640,Tea,Takeaway,10/13/2023,3.027276415,5,TXN_6206792,TRUE,Credit Card
5641,Tea,In-store,05-10-2023,5,5,TXN_7374304,FALSE,Digital Wallet
5642,Smoothie,In-store,10/21/2023,2,4,TXN_9447946,TRUE,Credit Card
5643,fresh juice,In-store,04-05-2023,2,1,TXN_2102561,FALSE,Cash
5644,Tea,Takeaway,06-10-2023,2,5,TXN_5649995,TRUE,Cash
5645,Salad,In-store,09-08-2023,5,5,TXN_8223689,TRUE,Digital Wallet
5646,Cake,Takeaway,4/25/2023,1,3,TXN_3207254,TRUE,Cash
5647,Juice,In-store,09-11-2023,5,3,TXN_2579242,FALSE,Cash
5648,Coffee,Takeaway,4/20/2023,3,3.394257204,TXN_2187911,TRUE,Credit Card
5649,Salad,Takeaway,03-11-2023,4,5,TXN_2594056,FALSE,Cash
5650,Coffee,Takeaway,6/21/2023,4,2,TXN_6591736,TRUE,Cash
5651,black forest,Takeaway,6/28/2023,3,5,TXN_1267753,TRUE,Credit Card
5652,Cake,Takeaway,01-08-2023,4,3,TXN_4615235,FALSE,Cash
5653,Smoothie,Takeaway,12/27/2023,5,4,TXN_4824519,FALSE,Cash
5654,Cake,Takeaway,12-12-2023,2,3,TXN_4677415,TRUE,Digital Wallet
5655,Salad,Takeaway,2/22/2023,4,5,TXN_3548788,FALSE,Digital Wallet
5656,Sandwich,Takeaway,4/15/2023,3,4,TXN_2503245,FALSE,Credit Card
5657,Juice,Takeaway,12-05-2023,3,5,TXN_8855046,TRUE,Cash
5658,fresh juice,In-store,5/13/2023,1,3,TXN_9287659,TRUE,Cash
5659,Sandwich,Takeaway,05-09-2023,3,4,TXN_2417402,FALSE,Digital Wallet
5660,Cookie,In-store,9/28/2023,4,1,TXN_6266017,TRUE,Credit Card
5661,Cake,Takeaway,12/19/2023,5,3,TXN_4619018,FALSE,Digital Wallet
5662,hot chocolate,In-store,05-01-2023,5,4,TXN_8352748,FALSE,Cash
5663,Cookie,In-store,12-06-2023,1,1,TXN_2221447,FALSE,Credit Card
5664,Smoothie,Takeaway,03-09-2023,4,3,TXN_3564954,FALSE,Cash
5665,Cake,In-store,8/17/2023,4,3,TXN_8464222,FALSE,Cash
5666,Cookie,Takeaway,10/27/2023,4,1,TXN_6815753,TRUE,Digital Wallet
5667,Cake,Takeaway,4/21/2023,3.027276415,3,TXN_6738716,FALSE,Cash
5668,Cake,Takeaway,8/21/2023,3,3,TXN_9477892,TRUE,Credit Card
5669,Cookie,In-store,06-10-2023,5,1,TXN_9894270,TRUE,Credit Card
5670,fresh juice,In-store,12/18/2023,2,4,TXN_3136701,TRUE,Cash
5671,Coffee,Takeaway,4/20/2023,3,2,TXN_4644671,TRUE,Credit Card
5672,Juice,Takeaway,12-03-2023,5,3,TXN_1634534,FALSE,Cash
5673,Cake,Takeaway,5/15/2023,4,3,TXN_7809121,FALSE,Cash
5674,Smoothie,Takeaway,11/18/2023,5,4,TXN_1350239,FALSE,Cash
5675,Tea,Takeaway,1/30/2023,4,5,TXN_5145906,TRUE,Cash
5676,Juice,Takeaway,12/23/2023,5,3,TXN_9603912,FALSE,Credit Card
5677,fresh juice,In-store,7/19/2023,2,1,TXN_1205610,FALSE,Cash
5678,Salad,Takeaway,03-08-2023,3,5,TXN_8969428,FALSE,Cash
5679,Cake,In-store,04-07-2023,5,3,TXN_5269634,FALSE,Digital Wallet
5680,Sandwich,In-store,01-10-2023,5,4,TXN_3043982,FALSE,Cash
5681,Sandwich,In-store,05-01-2023,1,4,TXN_6310896,TRUE,Cash
5682,Smoothie,Takeaway,03-03-2023,2,3.394257204,TXN_5496282,TRUE,Cash
5683,Cookie,Takeaway,6/17/2023,5,1,TXN_3947201,TRUE,Cash
5684,Juice,In-store,01-06-2023,2,3,TXN_3666951,TRUE,Cash
5685,Coffee,Takeaway,3/16/2023,5,2,TXN_7254494,FALSE,Credit Card
5686,fresh juice,Takeaway,11-02-2023,2,5,TXN_3157867,FALSE,Cash
5687,Cookie,Takeaway,3/30/2023,1,1,TXN_6164035,FALSE,Credit Card
5688,Juice,In-store,10/30/2023,5,3,TXN_6234838,FALSE,Cash
5689,Tea,In-store,12/25/2023,5,5,TXN_5671075,FALSE,Cash
5690,Sandwich,Takeaway,1/23/2023,3,4,TXN_5004986,FALSE,Digital Wallet
5691,Salad,In-store,09-10-2023,3,5,TXN_4856575,FALSE,Digital Wallet
5692,Sandwich,Takeaway,07-06-2023,5,4,TXN_6064400,FALSE,Cash
5693,Juice,Takeaway,8/26/2023,1,3,TXN_8512136,TRUE,Cash
5694,black forest,Takeaway,1/25/2023,1,5,TXN_1868529,TRUE,Credit Card
5695,Juice,In-store,5/31/2023,3,3,TXN_3129441,TRUE,Credit Card
5696,Smoothie,Takeaway,10-04-2023,5,4,TXN_1652596,TRUE,Digital Wallet
5697,Coffee,Takeaway,01-09-2023,5,2,TXN_3487896,FALSE,Credit Card
5698,Cookie,In-Store,3/15/2023,4,1,TXN_1429858,TRUE,Credit Card
5699,Smoothie,In-store,11/23/2023,5,4,TXN_1721242,FALSE,Cash
5700,Sandwich,Takeaway,3/26/2023,2,4,TXN_3472707,TRUE,Cash
5701,hot chocolate,Takeaway,7/15/2023,5,5,TXN_5348750,TRUE,Credit Card
5702,Sandwich,Takeaway,11/23/2023,1,4,TXN_3819085,TRUE,Cash
5703,Sandwich,Takeaway,02-11-2023,3,4,TXN_2181920,FALSE,Cash
5704,Coffee,In-store,3/14/2023,1,2,TXN_1173155,FALSE,Cash
5705,Sandwich,Takeaway,8/19/2023,3,4,TXN_4913079,FALSE,Gpay
5706,Tea,Takeaway,1/26/2023,2,5,TXN_1476711,TRUE,Cash
5707,Cake,Takeaway,1/24/2023,4,3,TXN_5341644,FALSE,Cash
5708,Juice,Takeaway,05-09-2023,5,3,TXN_4548274,FALSE,Digital Wallet
5709,Salad,Takeaway,3/16/2023,2,5,TXN_8008815,FALSE,Cash
5710,Cake,Takeaway,1/29/2023,5,3,TXN_3639760,FALSE,Credit Card
5711,Salad,Takeaway,4/24/2023,5,5,TXN_8159727,TRUE,Digital Wallet
5712,Cookie,Takeaway,5/17/2023,1,1,TXN_5061028,FALSE,Credit Card
5713,Cake,Takeaway,1/20/2023,2,3,TXN_6962671,TRUE,Cash
5714,Coffee,In-Store,11/13/2023,3,2,TXN_4791072,TRUE,Cash
5715,fresh juice,Takeaway,08-08-2023,5,4,TXN_7263939,TRUE,Cash
5716,Smoothie,Takeaway,4/13/2023,4,4,TXN_4775791,FALSE,Credit Card
5717,Tea,Takeaway,3/22/2023,3,5,TXN_6724554,TRUE,Credit Card
5718,Coffee,Takeaway,6/28/2023,2,2,TXN_6897608,TRUE,Credit Card
5719,Juice,Takeaway,06-10-2023,3,3,TXN_1481470,TRUE,Digital Wallet
5720,Cookie,Takeaway,5/16/2023,3,1,TXN_4226572,TRUE,Cash
5721,Juice,In-store,11-05-2023,4,3,TXN_6833530,FALSE,Cash
5722,Juice,In-store,06-10-2023,4,3,TXN_5752187,FALSE,Digital Wallet
5723,Coffee,Takeaway,12-09-2023,4,2,TXN_4321368,TRUE,Cash
5724,Sandwich,Takeaway,5/25/2023,5,4,TXN_3434549,FALSE,Credit Card
5725,Tea,Takeaway,7/27/2023,1,5,TXN_7918317,TRUE,Credit Card
5726,Sandwich,Takeaway,12-10-2023,3,4,TXN_3467985,FALSE,Cash
5727,Sandwich,Takeaway,8/30/2023,3,4,TXN_3526095,FALSE,Cash
5728,Cookie,In-store,5/30/2023,5,1,TXN_8316915,TRUE,Digital Wallet
5729,Tea,Takeaway,7/14/2023,1,5,TXN_4876685,TRUE,Digital Wallet
5730,Salad,Takeaway,10/21/2023,4,5,TXN_7505290,FALSE,Digital Wallet
5731,Cake,Takeaway,3/24/2023,4,3,TXN_5709834,FALSE,Digital Wallet
5732,Smoothie,In-store,10-10-2023,3,4,TXN_9626624,FALSE,Cash
5733,Smoothie,Takeaway,6/30/2023,4,4,TXN_4563526,FALSE,Credit Card
5734,Coffee,Takeaway,6/13/2023,4,2,TXN_5512533,TRUE,Digital Wallet
5735,Cake,In-store,12-03-2023,4,3,TXN_9399452,FALSE,Credit Card
5736,Cake,Takeaway,1/29/2023,3,3,TXN_3451212,TRUE,Gpay
5737,Sandwich,In-store,03-06-2023,5,4,TXN_1934166,FALSE,Cash
5738,Cake,In-store,1/18/2023,3,3,TXN_5594695,TRUE,Credit Card
5739,Cake,In-store,1/16/2023,3,3,TXN_8379868,TRUE,Cash
5740,Coffee,In-store,05-02-2023,5,2,TXN_3708535,FALSE,Cash
5741,Juice,In-store,10/21/2023,2,3,TXN_5299440,TRUE,Credit Card
5742,Salad,In-store,11/23/2023,1,5,TXN_4107706,TRUE,Cash
5743,Salad,Takeaway,1/23/2023,3,5,TXN_6059878,FALSE,Digital Wallet
5744,hot chocolate,Takeaway,12/22/2023,5,4,TXN_6476204,TRUE,Cash
5745,Sandwich,Takeaway,10/22/2023,2,4,TXN_5777542,TRUE,Gpay
5746,Cake,In-store,3/26/2023,2,3,TXN_3919225,TRUE,Cash
5747,Sandwich,Takeaway,10/17/2023,4,4,TXN_5598744,TRUE,Digital Wallet
5748,Cookie,Takeaway,01-03-2023,1,1,TXN_7355326,FALSE,Cash
5749,Cake,Takeaway,7/17/2023,1,3.394257204,TXN_4071945,TRUE,Cash
5750,Smoothie,In-store,04-02-2023,2,4,TXN_6732096,TRUE,Cash
5751,Cookie,Takeaway,9/20/2023,2,1,TXN_4392519,FALSE,Credit Card
5752,Coffee,Takeaway,2/23/2023,2,2,TXN_1716710,TRUE,Credit Card
5753,Coffee,Takeaway,06-10-2023,4,2,TXN_9550397,TRUE,Cash
5754,Coffee,Takeaway,4/22/2023,3,2,TXN_9655021,TRUE,Credit Card
5755,Coffee,In-store,1/21/2023,3,2,TXN_3868402,TRUE,Cash
5756,Salad,In-store,08-03-2023,2,5,TXN_4624591,FALSE,Credit Card
5757,Cookie,Takeaway,3/18/2023,2,1,TXN_9640865,TRUE,Cash
5758,Salad,In-store,3/26/2023,5,5,TXN_6456008,TRUE,Credit Card
5759,Cookie,In-store,11/19/2023,2,1,TXN_9547654,FALSE,Credit Card
5760,Cake,Takeaway,11/30/2023,3,3,TXN_4986668,TRUE,Digital Wallet
5761,Salad,In-store,10-11-2023,2,5,TXN_6235329,FALSE,Digital Wallet
5762,Cake,In-store,11-11-2023,5,3,TXN_8536578,FALSE,Digital Wallet
5763,Coffee,Takeaway,12/18/2023,1,2,TXN_4545512,FALSE,Cash
5764,Sandwich,In-store,7/21/2023,1,4,TXN_2156128,TRUE,Digital Wallet
5765,Juice,In-store,8/27/2023,3,3,TXN_9188172,TRUE,Digital Wallet
5766,fresh juice,In-store,8/15/2023,3,3,TXN_5893283,TRUE,Cash
5767,Cookie,In-store,11/29/2023,3,1,TXN_6408024,TRUE,Cash
5768,Sandwich,In-store,4/30/2023,4,4,TXN_4788748,FALSE,Credit Card
5769,Salad,In-Store,01-03-2023,3,5,TXN_6460409,TRUE,Cash
5770,Tea,Takeaway,2/18/2023,4,5,TXN_1067052,TRUE,Cash
5771,Juice,In-store,06-02-2023,5,3,TXN_8776634,FALSE,Cash
5772,Tea,Takeaway,8/19/2023,5,5,TXN_2534831,FALSE,Cash
5773,Salad,Takeaway,04-08-2023,3,5,TXN_9941872,FALSE,Cash
5774,Tea,Takeaway,12-01-2023,4,5,TXN_2055898,TRUE,Cash
5775,Smoothie,Takeaway,6/16/2023,4,4,TXN_2007418,FALSE,Cash
5776,Cookie,In-store,02-06-2023,2,1,TXN_6451043,FALSE,Cash
5777,Juice,Takeaway,6/17/2023,3,3,TXN_2632916,TRUE,Credit Card
5778,Smoothie,In-store,1/14/2023,1,4,TXN_1926794,TRUE,Cash
5779,Juice,Takeaway,12-03-2023,3,3,TXN_3201783,TRUE,Credit Card
5780,Cake,Takeaway,4/28/2023,5,3,TXN_2374950,FALSE,Digital Wallet
5781,Smoothie,Takeaway,11/29/2023,2,4,TXN_5962196,TRUE,Cash
5782,Smoothie,In-store,5/24/2023,4,4,TXN_4342098,FALSE,Cash
5783,Smoothie,Takeaway,10-03-2023,4,4,TXN_7367134,FALSE,Digital Wallet
5784,Cake,In-store,4/24/2023,5,3,TXN_3651743,FALSE,Cash
5785,Cookie,Takeaway,5/17/2023,5,1,TXN_4411007,TRUE,Digital Wallet
5786,Juice,In-store,11-06-2023,2,3,TXN_6026451,TRUE,Cash
5787,Coffee,In-store,06-10-2023,3,2,TXN_5896413,TRUE,Cash
5788,Cookie,Takeaway,08-12-2023,4,1,TXN_5093312,TRUE,Credit Card
5789,Tea,In-store,3/14/2023,1,5,TXN_6685570,TRUE,Credit Card
5790,Cookie,Takeaway,7/25/2023,4,1,TXN_7905853,TRUE,Digital Wallet
5791,Salad,Takeaway,9/13/2023,4,5,TXN_3020475,FALSE,Cash
5792,Tea,In-store,10/21/2023,3,5,TXN_7665695,TRUE,Gpay
5793,Salad,Takeaway,3/18/2023,5,5,TXN_2355099,TRUE,Cash
5794,Tea,Takeaway,10/14/2023,4,5,TXN_6071866,TRUE,Cash
5795,Sandwich,Takeaway,2/16/2023,2,4,TXN_4548715,TRUE,Cash
5796,Salad,In-store,06-10-2023,2,5,TXN_8156272,FALSE,Cash
5797,Smoothie,Takeaway,8/23/2023,2,4,TXN_8344035,TRUE,Cash
5798,Coffee,Takeaway,11/17/2023,1,2,TXN_7332192,FALSE,Credit Card
5799,Juice,In-store,06-04-2023,4,3,TXN_4483944,FALSE,Cash
5800,Smoothie,In-store,05-08-2023,5,4,TXN_4713356,FALSE,Gpay
5801,Coffee,Takeaway,1/18/2023,4,2,TXN_6400461,TRUE,Digital Wallet
5802,Smoothie,Takeaway,12-01-2023,3,4,TXN_9262504,FALSE,Credit Card
5803,Cake,Takeaway,05-05-2023,1,3,TXN_6225305,TRUE,Cash
5804,Smoothie,Takeaway,11-03-2023,1,4,TXN_1266278,TRUE,Cash
5805,Coffee,Takeaway,06-04-2023,3,2,TXN_2607233,TRUE,Cash
5806,Cookie,Takeaway,9/21/2023,2,1,TXN_2797871,FALSE,Credit Card
5807,Tea,In-store,06-04-2023,3,5,TXN_6753977,FALSE,Cash
5808,Salad,Takeaway,06-06-2023,1,5,TXN_4947561,FALSE,Gpay
5809,Juice,Takeaway,12/30/2023,1,3,TXN_3881824,TRUE,Credit Card
5810,Juice,In-store,12-08-2023,5,3,TXN_7606965,FALSE,Digital Wallet
5811,Smoothie,In-store,7/25/2023,2,4,TXN_5516374,TRUE,Cash
5812,Coffee,Takeaway,01-10-2023,1,2,TXN_8059034,FALSE,Digital Wallet
5813,Salad,In-store,5/22/2023,3,5,TXN_2238287,FALSE,Digital Wallet
5814,black forest,Takeaway,11/25/2023,4,3,TXN_2086896,FALSE,Cash
5815,Tea,Takeaway,4/29/2023,5,5,TXN_9667721,FALSE,Credit Card
5816,Cookie,In-store,03-03-2023,5,1,TXN_6317991,TRUE,Digital Wallet
5817,Sandwich,In-store,3/26/2023,2,4,TXN_7866723,TRUE,Credit Card
5818,black forest,In-store,8/31/2023,5,3,TXN_7954064,FALSE,Credit Card
5819,Cookie,Takeaway,6/25/2023,1,1,TXN_5251180,FALSE,Digital Wallet
5820,Salad,Takeaway,12-10-2023,5,5,TXN_5891724,TRUE,Credit Card
5821,hot chocolate,Takeaway,08-01-2023,4,3,TXN_9564495,FALSE,Digital Wallet
5822,Smoothie,Takeaway,05-08-2023,2,4,TXN_5092646,TRUE,Cash
5823,fresh juice,Takeaway,10-03-2023,5,3,TXN_5261036,FALSE,Cash
5824,Juice,In-store,9/18/2023,5,3,TXN_2638434,FALSE,Credit Card
5825,hot chocolate,Takeaway,5/16/2023,2,4,TXN_5651620,TRUE,Cash
5826,Tea,In-store,4/17/2023,5,5,TXN_5452210,FALSE,Digital Wallet
5827,Cookie,Takeaway,03-08-2023,5,1,TXN_5337566,TRUE,Cash
5828,Tea,Takeaway,7/30/2023,3,5,TXN_3341779,TRUE,Cash
5829,Cake,Takeaway,12/22/2023,5,3,TXN_7977951,FALSE,Cash
5830,Coffee,Takeaway,03-08-2023,2,2,TXN_8226985,TRUE,Cash
5831,Juice,Takeaway,12/22/2023,5,3,TXN_7604622,FALSE,Credit Card
5832,Salad,Takeaway,09-07-2023,5,5,TXN_6875870,TRUE,Cash
5833,Cookie,In-Store,7/31/2023,2,1,TXN_9086163,FALSE,Digital Wallet
5834,Juice,In-store,11/23/2023,3,3,TXN_5061600,TRUE,Cash
5835,Cookie,Takeaway,3/14/2023,5,1,TXN_9987017,TRUE,Cash
5836,Salad,In-store,8/14/2023,5,5,TXN_6533576,TRUE,Cash
5837,Coffee,Takeaway,8/14/2023,3,2,TXN_5229351,TRUE,Digital Wallet
5838,Smoothie,Takeaway,06-12-2023,1,4,TXN_5318263,TRUE,Credit Card
5839,Tea,Takeaway,07-11-2023,4,5,TXN_8866088,TRUE,Digital Wallet
5840,Coffee,Takeaway,06-04-2023,1,2,TXN_1193930,FALSE,Cash
5841,Cake,Takeaway,7/24/2023,4,3.394257204,TXN_2601923,FALSE,Cash
5842,Cookie,In-store,07-05-2023,1,1,TXN_5884081,TRUE,Digital Wallet
5843,Salad,Takeaway,04-12-2023,1,5,TXN_5047792,TRUE,Cash
5844,Cookie,Takeaway,11/14/2023,2,1,TXN_7434172,FALSE,Digital Wallet
5845,Sandwich,In-store,11/30/2023,5,4,TXN_1849406,TRUE,Cash
5846,Smoothie,Takeaway,8/19/2023,3.027276415,3,TXN_8388462,TRUE,Credit Card
5847,Juice,In-store,3/14/2023,1,3,TXN_6289180,TRUE,Cash
5848,Juice,Takeaway,10-02-2023,3,3,TXN_3974663,TRUE,Cash
5849,Sandwich,Takeaway,8/28/2023,4,4,TXN_9041537,FALSE,Cash
5850,black forest,Takeaway,09-02-2023,5,5,TXN_2798069,FALSE,Digital Wallet
5851,Juice,In-store,11/15/2023,1,3,TXN_7601706,TRUE,Credit Card
5852,fresh juice,Takeaway,06-04-2023,1,3,TXN_6184247,TRUE,Cash
5853,Smoothie,Takeaway,3/31/2023,4,4,TXN_3145515,FALSE,Cash
5854,Juice,Takeaway,3/26/2023,1,3,TXN_6711224,TRUE,Digital Wallet
5855,Juice,In-store,11/26/2023,5,3,TXN_4035164,FALSE,Cash
5856,Cake,In-store,1/20/2023,3,3,TXN_1815061,TRUE,Digital Wallet
5857,Cookie,In-store,7/23/2023,4,1,TXN_9522690,TRUE,Credit Card
5858,Sandwich,In-store,9/28/2023,1,4,TXN_2858635,TRUE,Digital Wallet
5859,hot chocolate,In-store,2/25/2023,2,5,TXN_5492825,FALSE,Cash
5860,hot chocolate,In-store,06-11-2023,2,1,TXN_2083119,FALSE,Cash
5861,Juice,Takeaway,10-01-2023,1,3,TXN_7030681,TRUE,Cash
5862,Cookie,Takeaway,02-04-2023,4,1,TXN_7738316,TRUE,Gpay
5863,Smoothie,Takeaway,12/22/2023,2,5,TXN_6817358,TRUE,Credit Card
5864,Cake,Takeaway,06-08-2023,2,3,TXN_4430474,TRUE,Digital Wallet
5865,Sandwich,Takeaway,3/29/2023,3,4,TXN_2329938,FALSE,Credit Card
5866,black forest,Takeaway,1/23/2023,5,5,TXN_7020104,FALSE,Digital Wallet
5867,Cake,Takeaway,7/19/2023,1,3,TXN_3642052,TRUE,Cash
5868,Cookie,In-store,04-02-2023,1,1,TXN_6655913,FALSE,Credit Card
5869,Sandwich,Takeaway,04-12-2023,1,4,TXN_1409029,TRUE,Cash
5870,Sandwich,In-store,4/23/2023,1,4,TXN_1617594,TRUE,Credit Card
5871,Juice,Takeaway,9/22/2023,3,3,TXN_7136372,TRUE,Credit Card
5872,Cookie,Takeaway,05-12-2023,1,1,TXN_7648238,FALSE,Cash
5873,black forest,Takeaway,09-11-2023,5,3,TXN_1277813,FALSE,Digital Wallet
5874,Cookie,In-store,8/14/2023,2,1,TXN_7251969,FALSE,Cash
5875,Tea,Takeaway,4/24/2023,5,5,TXN_5790695,FALSE,Credit Card
5876,Coffee,Takeaway,3/19/2023,4,2,TXN_7101802,TRUE,Cash
5877,Tea,Takeaway,6/21/2023,2,5,TXN_3277936,TRUE,Digital Wallet
5878,Cake,Takeaway,6/15/2023,5,3,TXN_3233221,FALSE,Cash
5879,Cookie,In-store,02-03-2023,1,1,TXN_6200423,FALSE,Cash
5880,Smoothie,Takeaway,4/29/2023,1,4,TXN_1522176,TRUE,Digital Wallet
5881,Juice,Takeaway,5/24/2023,3,3,TXN_6728574,TRUE,Cash
5882,fresh juice,Takeaway,06-10-2023,4,5,TXN_6344738,FALSE,Credit Card
5883,Sandwich,Takeaway,12/16/2023,3,4,TXN_5968705,FALSE,Credit Card
5884,Juice,Takeaway,10/30/2023,1,3,TXN_9657902,TRUE,Digital Wallet
5885,Juice,Takeaway,10-08-2023,2,3,TXN_8640383,TRUE,Gpay
5886,Cake,Takeaway,10/13/2023,1,3.394257204,TXN_3889213,TRUE,Credit Card
5887,Juice,Takeaway,03-10-2023,2,3,TXN_2252244,TRUE,Credit Card
5888,Juice,In-store,1/30/2023,5,3,TXN_2561071,FALSE,Cash
5889,Tea,In-Store,07-10-2023,2,5,TXN_6543164,TRUE,Digital Wallet
5890,Salad,Takeaway,10-12-2023,2,5,TXN_3209025,FALSE,Cash
5891,Smoothie,Takeaway,8/26/2023,2,4,TXN_9975079,TRUE,Cash
5892,fresh juice,Takeaway,11-08-2023,3,3,TXN_9618962,TRUE,Credit Card
5893,fresh juice,In-store,12/31/2023,5,4,TXN_5949517,FALSE,Digital Wallet
5894,Coffee,In-store,4/30/2023,4,2,TXN_4103665,TRUE,Cash
5895,Cake,Takeaway,5/23/2023,2,3,TXN_8499618,TRUE,Gpay
5896,hot chocolate,Takeaway,12/22/2023,3,3,TXN_6183513,TRUE,Digital Wallet
5897,Cookie,Takeaway,11-05-2023,1,1,TXN_3919672,FALSE,Credit Card
5898,Tea,In-Store,9/14/2023,3,5,TXN_7592199,TRUE,Digital Wallet
5899,Coffee,Takeaway,10/17/2023,5,2,TXN_8888249,FALSE,Cash
5900,fresh juice,Takeaway,02-06-2023,5,1,TXN_8494571,TRUE,Cash
5901,Tea,In-store,12/26/2023,1,5,TXN_7749759,TRUE,Digital Wallet
5902,Cookie,Takeaway,1/17/2023,5,1,TXN_7556108,TRUE,Cash
5903,Sandwich,Takeaway,7/25/2023,1,4,TXN_9360886,TRUE,Credit Card
5904,Juice,Takeaway,10/26/2023,4,3,TXN_5303464,FALSE,Cash
5905,Salad,Takeaway,11/20/2023,3,5,TXN_5324330,FALSE,Digital Wallet
5906,Juice,Takeaway,01-05-2023,4,3,TXN_5862289,FALSE,Digital Wallet
5907,Tea,In-store,6/16/2023,2,5,TXN_8203190,TRUE,Cash
5908,Coffee,In-store,4/18/2023,5,2,TXN_9699948,FALSE,Cash
5909,Coffee,Takeaway,1/31/2023,3,2,TXN_8187087,TRUE,Digital Wallet
5910,Coffee,Takeaway,02-02-2023,5,2,TXN_5409141,FALSE,Cash
5911,Sandwich,Takeaway,6/17/2023,4,4,TXN_9928409,FALSE,Credit Card
5912,Salad,In-Store,04-12-2023,5,5,TXN_9882485,TRUE,Cash
5913,Sandwich,Takeaway,12-06-2023,1,4,TXN_9952479,TRUE,Digital Wallet
5914,Smoothie,In-store,12-11-2023,2,4,TXN_7207901,TRUE,Digital Wallet
5915,Salad,In-store,06-04-2023,4,5,TXN_8899602,FALSE,Cash
5916,Smoothie,In-store,6/15/2023,2,4,TXN_4321091,TRUE,Cash
5917,Cake,Takeaway,5/20/2023,3,3,TXN_2721997,TRUE,Cash
5918,Coffee,Takeaway,7/20/2023,4,2,TXN_6738137,TRUE,Cash
5919,Sandwich,Takeaway,5/22/2023,5,4,TXN_5365699,FALSE,Cash
5920,Sandwich,Takeaway,08-11-2023,1,4,TXN_4807459,TRUE,Cash
5921,Juice,In-store,12/18/2023,1,3,TXN_2790608,TRUE,Cash
5922,fresh juice,Takeaway,03-12-2023,2,5,TXN_2035137,TRUE,Digital Wallet
5923,black forest,Takeaway,9/25/2023,2,1,TXN_7603919,FALSE,Cash
5924,Sandwich,Takeaway,8/18/2023,2,4,TXN_7429032,TRUE,Cash
5925,Coffee,Takeaway,7/18/2023,3,2,TXN_5241723,TRUE,Cash
5926,Smoothie,Takeaway,03-01-2023,1,4,TXN_5151706,TRUE,Cash
5927,Salad,In-store,3/18/2023,2,5,TXN_6231475,FALSE,Credit Card
5928,Juice,Takeaway,01-08-2023,3,5,TXN_6144244,TRUE,Cash
5929,fresh juice,In-store,04-01-2023,5,4,TXN_3442435,TRUE,Digital Wallet
5930,Cookie,Takeaway,01-07-2023,3,1,TXN_2631423,TRUE,Cash
5931,hot chocolate,In-store,09-05-2023,2,1,TXN_1616810,FALSE,Cash
5932,Cake,In-Store,1/27/2023,3,3,TXN_6505914,TRUE,Gpay
5933,Smoothie,Takeaway,07-02-2023,2,4,TXN_1958614,TRUE,Digital Wallet
5934,fresh juice,Takeaway,5/22/2023,4,4,TXN_6890737,FALSE,Cash
5935,Cake,Takeaway,9/14/2023,1,3,TXN_6702416,TRUE,Cash
5936,Smoothie,In-store,03-05-2023,1,4,TXN_5649204,TRUE,Cash
5937,hot chocolate,In-store,8/13/2023,3,1,TXN_4084177,TRUE,Credit Card
5938,Salad,In-store,8/18/2023,4,5,TXN_2066115,FALSE,Credit Card
5939,black forest,In-store,12/23/2023,2,5,TXN_5029643,TRUE,Digital Wallet
5940,Cookie,Takeaway,08-11-2023,3,1,TXN_7986904,TRUE,Credit Card
5941,Salad,Takeaway,5/21/2023,1,5,TXN_4633457,TRUE,Credit Card
5942,Cake,Takeaway,9/26/2023,3,3,TXN_9368550,TRUE,Digital Wallet
5943,Cake,In-Store,04-08-2023,2,3,TXN_8049058,TRUE,Cash
5944,Sandwich,Takeaway,6/18/2023,4,4,TXN_5131404,FALSE,Credit Card
5945,Coffee,Takeaway,12/24/2023,5,2,TXN_3480562,FALSE,Cash
5946,Tea,In-store,11/14/2023,1,5,TXN_6219454,TRUE,Cash
5947,Tea,Takeaway,10/27/2023,2,5,TXN_2551378,TRUE,Cash
5948,Salad,Takeaway,2/27/2023,1,5,TXN_9024388,TRUE,Cash
5949,Tea,In-store,10/29/2023,3,5,TXN_3478329,TRUE,Digital Wallet
5950,Cookie,In-store,10-02-2023,4,1,TXN_6308974,TRUE,Gpay
5951,Salad,Takeaway,08-05-2023,5,5,TXN_5571904,TRUE,Digital Wallet
5952,Salad,In-store,9/21/2023,2,5,TXN_6979356,FALSE,Cash
